branch,cutoff_date,area,region,first_date_disbursement,active_borrowers,active_agent,deliquency_rate, outstanding , weekly_disbursement , weekly_new_borrower_per_bp 
POINTID_80,2018-09-22,AREAID_26,REGIONID_N,2018-07-21,153,1,0%,400,45,8
POINTID_58,2018-09-22,AREAID_7,REGIONID_N,2018-01-13,864,4,1%-2.5%,1600,5,2
POINTID_100,2018-09-22,AREAID_9,REGIONID_N,2018-08-11,173,2,0%,550,95,14
POINTID_68,2018-09-15,AREAID_5,REGIONID_N,2018-06-30,375,2,0%,1150,80,12
POINTID_100,2018-09-15,AREAID_9,REGIONID_N,2018-08-11,145,2,0%,450,105,15
POINTID_23,2018-09-15,AREAID_7,REGIONID_N,2017-05-06,1394,9,2.5%-5%,2950,50,0
POINTID_81,2018-09-15,AREAID_26,REGIONID_N,2018-07-21,199,2,0%,550,125,43
POINTID_19,2018-09-15,AREAID_7,REGIONID_N,2017-04-15,1909,8,2.5%-5%,4250,115,3
POINTID_82,2018-09-15,AREAID_9,REGIONID_N,2018-07-21,297,2,0%,950,145,21
POINTID_70,2018-09-15,AREAID_9,REGIONID_N,2018-05-12,658,3,0%,1900,140,14
POINTID_80,2018-09-15,AREAID_26,REGIONID_N,2018-07-21,138,1,0%,350,45,16
POINTID_102,2018-09-15,AREAID_26,REGIONID_N,2018-08-04,120,2,0%,300,75,13
POINTID_58,2018-09-15,AREAID_7,REGIONID_N,2018-01-13,864,4,1%-2.5%,1650,30,7
POINTID_67,2018-09-15,AREAID_5,REGIONID_N,2018-04-28,849,4,0%,2350,275,27
POINTID_22,2018-09-15,AREAID_7,REGIONID_N,2017-04-29,1132,6,5%-10%,2300,45,4
POINTID_83,2018-09-15,AREAID_5,REGIONID_N,2018-07-14,244,2,0%,750,95,14
POINTID_20,2018-09-15,AREAID_7,REGIONID_N,2017-04-22,1734,6,>10%,4000,60,7
POINTID_83,2018-09-08,AREAID_5,REGIONID_N,2018-07-14,216,2,0%,650,25,4
POINTID_67,2018-09-08,AREAID_5,REGIONID_N,2018-04-28,770,3,0%,2100,20,7
POINTID_19,2018-09-08,AREAID_7,REGIONID_N,2017-04-15,1896,8,2.5%-5%,4250,160,5
POINTID_23,2018-09-08,AREAID_7,REGIONID_N,2017-05-06,1417,9,2.5%-5%,3000,0,
POINTID_81,2018-09-08,AREAID_26,REGIONID_N,2018-07-21,156,2,0%,400,5,2
POINTID_82,2018-09-08,AREAID_9,REGIONID_N,2018-07-21,255,2,0%,800,40,12
POINTID_70,2018-09-08,AREAID_9,REGIONID_N,2018-05-12,617,3,0%,1800,150,22
POINTID_80,2018-09-08,AREAID_26,REGIONID_N,2018-07-21,122,1,0%,300,20,8
POINTID_100,2018-09-08,AREAID_9,REGIONID_N,2018-08-11,115,2,0%,350,10,2
POINTID_102,2018-09-08,AREAID_26,REGIONID_N,2018-08-04,94,2,0%,250,80,14
POINTID_20,2018-09-08,AREAID_7,REGIONID_N,2017-04-22,1732,6,>10%,4050,40,3
POINTID_68,2018-09-08,AREAID_5,REGIONID_N,2018-06-30,351,2,0%,1100,175,25
POINTID_22,2018-09-08,AREAID_7,REGIONID_N,2017-04-29,1141,7,5%-10%,2300,115,4
POINTID_58,2018-09-08,AREAID_7,REGIONID_N,2018-01-13,851,3,1%-2.5%,1650,5,3
POINTID_70,2018-09-01,AREAID_9,REGIONID_N,2018-05-12,573,3,0%,1700,40,4
POINTID_23,2018-09-01,AREAID_7,REGIONID_N,2017-05-06,1424,9,2.5%-5%,3100,10,1
POINTID_82,2018-09-01,AREAID_9,REGIONID_N,2018-07-21,243,2,0%,800,20,3
POINTID_80,2018-09-01,AREAID_26,REGIONID_N,2018-07-21,114,1,0%,300,35,13
POINTID_102,2018-09-01,AREAID_26,REGIONID_N,2018-08-04,66,2,0%,150,45,8
POINTID_83,2018-09-01,AREAID_5,REGIONID_N,2018-07-14,208,2,0%,650,55,17
POINTID_100,2018-09-01,AREAID_9,REGIONID_N,2018-08-11,111,2,0%,350,95,14
POINTID_20,2018-09-01,AREAID_7,REGIONID_N,2017-04-22,1750,9,>10%,4150,105,4
POINTID_58,2018-09-01,AREAID_7,REGIONID_N,2018-01-13,849,3,1%-2.5%,1700,10,4
POINTID_19,2018-09-01,AREAID_7,REGIONID_N,2017-04-15,1892,7,2.5%-5%,4250,135,3
POINTID_67,2018-09-01,AREAID_5,REGIONID_N,2018-04-28,763,3,0%,2150,70,10
POINTID_68,2018-09-01,AREAID_5,REGIONID_N,2018-06-30,300,2,0%,950,55,9
POINTID_22,2018-09-01,AREAID_7,REGIONID_N,2017-04-29,1114,7,5%-10%,2300,110,6
POINTID_81,2018-09-01,AREAID_26,REGIONID_N,2018-07-21,154,2,0%,400,65,11
POINTID_70,2018-08-25,AREAID_9,REGIONID_N,2018-05-12,561,3,0%,1700,150,15
POINTID_23,2018-08-25,AREAID_7,REGIONID_N,2017-05-06,1442,7,2.5%-5%,3200,35,1
POINTID_22,2018-08-25,AREAID_7,REGIONID_N,2017-04-29,1092,6,5%-10%,2250,150,6
POINTID_67,2018-08-25,AREAID_5,REGIONID_N,2018-04-28,743,3,0%,2150,105,11
POINTID_20,2018-08-25,AREAID_7,REGIONID_N,2017-04-22,1736,7,>10%,4150,20,2
POINTID_58,2018-08-25,AREAID_7,REGIONID_N,2018-01-13,845,4,1%-2.5%,1750,70,9
POINTID_19,2018-08-25,AREAID_7,REGIONID_N,2017-04-15,1890,7,2.5%-5%,4250,155,5
POINTID_100,2018-08-25,AREAID_9,REGIONID_N,2018-08-11,83,2,0%,250,145,21
POINTID_82,2018-08-25,AREAID_9,REGIONID_N,2018-07-21,237,2,0%,750,125,18
POINTID_68,2018-08-25,AREAID_5,REGIONID_N,2018-06-30,283,2,0%,900,150,22
POINTID_83,2018-08-25,AREAID_5,REGIONID_N,2018-07-14,191,2,0%,600,105,15
POINTID_81,2018-08-25,AREAID_26,REGIONID_N,2018-07-21,132,2,0%,350,105,18
POINTID_80,2018-08-25,AREAID_26,REGIONID_N,2018-07-21,101,1,0%,250,45,8
POINTID_102,2018-08-25,AREAID_26,REGIONID_N,2018-08-04,51,2,0%,100,30,5
POINTID_23,2018-08-18,AREAID_7,REGIONID_N,2017-05-06,1442,8,2.5%-5%,3300,105,7
POINTID_19,2018-08-18,AREAID_7,REGIONID_N,2017-04-15,1876,7,2.5%-5%,4250,65,3
POINTID_102,2018-08-18,AREAID_26,REGIONID_N,2018-08-04,41,2,0%,100,80,14
POINTID_100,2018-08-18,AREAID_9,REGIONID_N,2018-08-11,41,2,0%,100,140,21
POINTID_83,2018-08-18,AREAID_5,REGIONID_N,2018-07-14,161,2,0%,500,160,24
POINTID_67,2018-08-18,AREAID_5,REGIONID_N,2018-04-28,712,3,0%,2050,105,11
POINTID_82,2018-08-18,AREAID_9,REGIONID_N,2018-07-21,201,2,0%,650,200,29
POINTID_22,2018-08-18,AREAID_7,REGIONID_N,2017-04-29,1059,6,5%-10%,2150,105,8
POINTID_80,2018-08-18,AREAID_26,REGIONID_N,2018-07-21,85,1,0%,200,70,12
POINTID_58,2018-08-18,AREAID_7,REGIONID_N,2018-01-13,820,3,1%-2.5%,1700,50,6
POINTID_68,2018-08-18,AREAID_5,REGIONID_N,2018-06-30,240,2,0%,750,150,22
POINTID_81,2018-08-18,AREAID_26,REGIONID_N,2018-07-21,96,2,0%,250,60,11
POINTID_20,2018-08-18,AREAID_7,REGIONID_N,2017-04-22,1737,7,5%-10%,4250,135,5
POINTID_70,2018-08-18,AREAID_9,REGIONID_N,2018-05-12,517,3,0%,1550,185,27
POINTID_58,2018-08-11,AREAID_7,REGIONID_N,2018-01-13,804,3,1%-2.5%,1700,5,2
POINTID_19,2018-08-11,AREAID_7,REGIONID_N,2017-04-15,1876,7,2.5%-5%,4300,100,5
POINTID_102,2018-08-11,AREAID_26,REGIONID_N,2018-08-04,14,1,0%,0,40,7
POINTID_82,2018-08-11,AREAID_9,REGIONID_N,2018-07-21,143,2,0%,450,190,19
POINTID_23,2018-08-11,AREAID_7,REGIONID_N,2017-05-06,1424,8,2.5%-5%,3300,110,5
POINTID_22,2018-08-11,AREAID_7,REGIONID_N,2017-04-29,1036,6,5%-10%,2150,40,4
POINTID_81,2018-08-11,AREAID_26,REGIONID_N,2018-07-21,75,2,0%,200,105,12
POINTID_80,2018-08-11,AREAID_26,REGIONID_N,2018-07-21,61,1,0%,150,95,16
POINTID_67,2018-08-11,AREAID_5,REGIONID_N,2018-04-28,681,3,0%,2000,210,20
POINTID_68,2018-08-11,AREAID_5,REGIONID_N,2018-06-30,196,2,0%,650,160,23
POINTID_83,2018-08-11,AREAID_5,REGIONID_N,2018-07-14,114,2,0%,350,120,18
POINTID_20,2018-08-11,AREAID_7,REGIONID_N,2017-04-22,1713,7,5%-10%,4250,35,4
POINTID_70,2018-08-11,AREAID_9,REGIONID_N,2018-05-12,464,3,0%,1400,70,10
POINTID_22,2018-08-04,AREAID_7,REGIONID_N,2017-04-29,1059,5,5%-10%,2200,20,2
POINTID_23,2018-08-04,AREAID_7,REGIONID_N,2017-05-06,1413,7,2.5%-5%,3300,80,5
POINTID_68,2018-08-04,AREAID_5,REGIONID_N,2018-06-30,150,2,0%,500,130,19
POINTID_83,2018-08-04,AREAID_5,REGIONID_N,2018-07-14,79,2,0%,250,95,14
POINTID_70,2018-08-04,AREAID_9,REGIONID_N,2018-05-12,444,3,0%,1350,55,6
POINTID_81,2018-08-04,AREAID_26,REGIONID_N,2018-07-21,40,1,0%,100,80,14
POINTID_67,2018-08-04,AREAID_5,REGIONID_N,2018-04-28,621,3,0%,1850,110,11
POINTID_82,2018-08-04,AREAID_9,REGIONID_N,2018-07-21,88,2,0%,300,255,25
POINTID_80,2018-08-04,AREAID_26,REGIONID_N,2018-07-21,29,1,0%,50,60,11
POINTID_20,2018-08-04,AREAID_7,REGIONID_N,2017-04-22,1711,7,2.5%-5%,4350,95,7
POINTID_58,2018-08-04,AREAID_7,REGIONID_N,2018-01-13,802,3,0%,1750,45,6
POINTID_19,2018-08-04,AREAID_7,REGIONID_N,2017-04-15,1861,7,2.5%-5%,4350,105,4
POINTID_70,2018-07-28,AREAID_9,REGIONID_N,2018-05-12,427,3,0%,1350,130,10
POINTID_20,2018-07-28,AREAID_7,REGIONID_N,2017-04-22,1690,6,1%-2.5%,4400,55,5
POINTID_22,2018-07-28,AREAID_7,REGIONID_N,2017-04-29,1059,5,2.5%-5%,2250,35,6
POINTID_67,2018-07-28,AREAID_5,REGIONID_N,2018-04-28,589,3,0%,1750,80,8
POINTID_68,2018-07-28,AREAID_5,REGIONID_N,2018-06-30,112,2,0%,350,65,10
POINTID_58,2018-07-28,AREAID_7,REGIONID_N,2018-01-13,786,3,0%,1750,45,15
POINTID_19,2018-07-28,AREAID_7,REGIONID_N,2017-04-15,1850,7,2.5%-5%,4350,50,4
POINTID_82,2018-07-28,AREAID_9,REGIONID_N,2018-07-21,15,1,0%,50,50,8
POINTID_23,2018-07-28,AREAID_7,REGIONID_N,2017-05-06,1398,7,1%-2.5%,3350,165,5
POINTID_83,2018-07-28,AREAID_5,REGIONID_N,2018-07-14,51,2,0%,150,125,19
POINTID_81,2018-07-28,AREAID_26,REGIONID_N,2018-07-21,12,1,0%,0,35,6
POINTID_80,2018-07-28,AREAID_26,REGIONID_N,2018-07-21,8,1,0%,0,20,4
POINTID_23,2018-07-21,AREAID_7,REGIONID_N,2017-05-06,1390,6,1%-2.5%,3250,90,1
POINTID_19,2018-07-21,AREAID_7,REGIONID_N,2017-04-15,1850,7,1%-2.5%,4450,270,5
POINTID_20,2018-07-21,AREAID_7,REGIONID_N,2017-04-22,1676,6,1%-2.5%,4450,225,1
POINTID_68,2018-07-21,AREAID_5,REGIONID_N,2018-06-30,93,2,0%,300,110,16
POINTID_83,2018-07-21,AREAID_5,REGIONID_N,2018-07-14,14,1,0%,0,45,7
POINTID_67,2018-07-21,AREAID_5,REGIONID_N,2018-04-28,566,3,0%,1750,120,18
POINTID_58,2018-07-21,AREAID_7,REGIONID_N,2018-01-13,771,3,0%,1750,80,9
POINTID_70,2018-07-21,AREAID_9,REGIONID_N,2018-05-12,389,3,0%,1250,190,11
POINTID_22,2018-07-21,AREAID_7,REGIONID_N,2017-04-29,1048,5,2.5%-5%,2250,85,2
POINTID_67,2018-07-14,AREAID_5,REGIONID_N,2018-04-28,531,3,0%,1650,115,17
POINTID_23,2018-07-14,AREAID_7,REGIONID_N,2017-05-06,1404,7,1%-2.5%,3300,170,3
POINTID_19,2018-07-14,AREAID_7,REGIONID_N,2017-04-15,1829,7,1%-2.5%,4350,20,2
POINTID_22,2018-07-14,AREAID_7,REGIONID_N,2017-04-29,1053,5,2.5%-5%,2250,5,0
POINTID_70,2018-07-14,AREAID_9,REGIONID_N,2018-05-12,334,3,0%,1050,65,5
POINTID_68,2018-07-14,AREAID_5,REGIONID_N,2018-06-30,61,2,0%,200,150,22
POINTID_58,2018-07-14,AREAID_7,REGIONID_N,2018-01-13,745,3,0%,1700,80,9
POINTID_20,2018-07-14,AREAID_7,REGIONID_N,2017-04-22,1673,6,0%-1%,4350,165,1
POINTID_22,2018-07-07,AREAID_7,REGIONID_N,2017-04-29,1053,5,2.5%-5%,2350,5,2
POINTID_20,2018-07-07,AREAID_7,REGIONID_N,2017-04-22,1675,7,0%-1%,4350,100,1
POINTID_19,2018-07-07,AREAID_7,REGIONID_N,2017-04-15,1833,7,1%-2.5%,4450,0,1
POINTID_67,2018-07-07,AREAID_5,REGIONID_N,2018-04-28,497,4,0%,1550,10,3
POINTID_23,2018-07-07,AREAID_7,REGIONID_N,2017-05-06,1396,7,1%-2.5%,3250,30,10
POINTID_58,2018-07-07,AREAID_7,REGIONID_N,2018-01-13,718,3,0%,1700,0,
POINTID_70,2018-07-07,AREAID_9,REGIONID_N,2018-05-12,315,5,0%,1000,75,8
POINTID_68,2018-07-07,AREAID_5,REGIONID_N,2018-06-30,18,1,0%,50,60,18
POINTID_58,2018-06-30,AREAID_7,REGIONID_N,2018-01-13,718,3,0%,1700,10,4
POINTID_22,2018-06-30,AREAID_7,REGIONID_N,2017-04-29,1060,5,2.5%-5%,2400,30,4
POINTID_19,2018-06-30,AREAID_7,REGIONID_N,2017-04-15,1856,9,1%-2.5%,4600,35,3
POINTID_70,2018-06-30,AREAID_9,REGIONID_N,2018-05-12,293,5,0%,950,185,9
POINTID_23,2018-06-30,AREAID_7,REGIONID_N,2017-05-06,1389,7,1%-2.5%,3300,0,
POINTID_67,2018-06-30,AREAID_5,REGIONID_N,2018-04-28,494,4,0%,1600,65,4
POINTID_20,2018-06-30,AREAID_7,REGIONID_N,2017-04-22,1670,6,0%,4450,20,3
POINTID_20,2018-06-23,AREAID_7,REGIONID_N,2017-04-22,1668,7,0%,4500,0,
POINTID_58,2018-06-23,AREAID_7,REGIONID_N,2018-01-13,714,3,0%,1750,0,
POINTID_70,2018-06-23,AREAID_9,REGIONID_N,2018-05-12,240,4,0%,800,0,
POINTID_19,2018-06-23,AREAID_7,REGIONID_N,2017-04-15,1861,7,1%-2.5%,4700,0,
POINTID_67,2018-06-23,AREAID_5,REGIONID_N,2018-04-28,475,5,0%,1550,0,
POINTID_22,2018-06-23,AREAID_7,REGIONID_N,2017-04-29,1063,5,2.5%-5%,2450,0,
POINTID_23,2018-06-23,AREAID_7,REGIONID_N,2017-05-06,1399,9,0%-1%,3450,0,
POINTID_22,2018-06-09,AREAID_7,REGIONID_N,2017-04-29,1063,5,2.5%-5%,2450,400,4
POINTID_19,2018-06-09,AREAID_7,REGIONID_N,2017-04-15,1861,7,1%-2.5%,4700,655,6
POINTID_23,2018-06-09,AREAID_7,REGIONID_N,2017-05-06,1399,9,0%-1%,3450,225,1
POINTID_67,2018-06-09,AREAID_5,REGIONID_N,2018-04-28,475,5,0%,1550,160,8
POINTID_58,2018-06-09,AREAID_7,REGIONID_N,2018-01-13,714,3,0%,1750,110,12
POINTID_20,2018-06-09,AREAID_7,REGIONID_N,2017-04-22,1668,7,0%,4500,325,5
POINTID_70,2018-06-09,AREAID_9,REGIONID_N,2018-05-12,240,4,0%,800,285,17
POINTID_58,2018-06-02,AREAID_7,REGIONID_N,2018-01-13,678,3,0%,1700,245,27
POINTID_19,2018-06-02,AREAID_7,REGIONID_N,2017-04-15,1823,7,1%-2.5%,4350,110,3
POINTID_20,2018-06-02,AREAID_7,REGIONID_N,2017-04-22,1657,6,0%,4400,480,3
POINTID_23,2018-06-02,AREAID_7,REGIONID_N,2017-05-06,1401,7,0%-1%,3350,120,7
POINTID_22,2018-06-02,AREAID_7,REGIONID_N,2017-04-29,1044,5,2.5%-5%,2200,90,0
POINTID_67,2018-06-02,AREAID_5,REGIONID_N,2018-04-28,429,6,0%,1400,500,24
POINTID_70,2018-06-02,AREAID_9,REGIONID_N,2018-05-12,158,5,0%,500,175,13
POINTID_23,2018-05-26,AREAID_7,REGIONID_N,2017-05-06,1377,9,0%,3400,325,9
POINTID_58,2018-05-26,AREAID_7,REGIONID_N,2018-01-13,597,3,0%,1450,150,17
POINTID_20,2018-05-26,AREAID_7,REGIONID_N,2017-04-22,1647,7,0%,4150,220,2
POINTID_70,2018-05-26,AREAID_9,REGIONID_N,2018-05-12,107,2,0%,350,260,19
POINTID_19,2018-05-26,AREAID_7,REGIONID_N,2017-04-15,1806,7,1%-2.5%,4350,325,7
POINTID_67,2018-05-26,AREAID_5,REGIONID_N,2018-04-28,285,6,0%,950,315,19
POINTID_22,2018-05-26,AREAID_7,REGIONID_N,2017-04-29,1049,5,2.5%-5%,2200,70,2
POINTID_22,2018-05-19,AREAID_7,REGIONID_N,2017-04-29,1061,5,1%-2.5%,2250,185,3
POINTID_19,2018-05-19,AREAID_7,REGIONID_N,2017-04-15,1760,7,0%-1%,4200,325,7
POINTID_67,2018-05-19,AREAID_5,REGIONID_N,2018-04-28,192,6,0%,650,335,11
POINTID_70,2018-05-19,AREAID_9,REGIONID_N,2018-05-12,32,1,0%,100,110,8
POINTID_23,2018-05-19,AREAID_7,REGIONID_N,2017-05-06,1350,8,0%,3200,225,7
POINTID_20,2018-05-19,AREAID_7,REGIONID_N,2017-04-22,1652,7,0%,4100,455,2
POINTID_58,2018-05-19,AREAID_7,REGIONID_N,2018-01-13,547,2,0%,1350,45,8
POINTID_19,2018-05-12,AREAID_7,REGIONID_N,2017-04-15,1731,7,0%-1%,4050,230,6
POINTID_67,2018-05-12,AREAID_5,REGIONID_N,2018-04-28,94,4,0%,300,295,9
POINTID_20,2018-05-12,AREAID_7,REGIONID_N,2017-04-22,1645,8,0%,3850,355,4
POINTID_58,2018-05-12,AREAID_7,REGIONID_N,2018-01-13,531,2,0%,1350,60,11
POINTID_23,2018-05-12,AREAID_7,REGIONID_N,2017-05-06,1336,8,0%,3150,305,1
POINTID_22,2018-05-12,AREAID_7,REGIONID_N,2017-04-29,1066,5,1%-2.5%,2150,95,3
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
